method_enc,team_size,budget_ratio,progress,velocity,open_tickets,absences,overscoped,team_issues,tech_debt,scope_creep,key_person_risk,unclear_requirements,meetings_per_week,doc_score,duration_planned,sprints_count,ai_score,delay_days,overrun_pct,success,risk_category,methodology,sector,budget
2,7,0.565,45,73,20,1,1,0,0,0,0,0,2,5.7,170,12,5.8,0,0.0,0,2,Scrum,E-commerce,367000.0
1,17,1.078,57,72,7,0,1,0,0,1,0,1,1,2.1,60,4,2.1,59,7.8,0,3,Kanban,Santé,464000.0
2,5,0.601,73,92,4,1,0,0,0,0,1,0,3,5.7,362,25,9.0,0,0.0,1,0,Scrum,Santé,110000.0
3,7,0.623,23,42,8,0,0,0,1,1,0,0,2,6.3,353,25,5.7,0,0.0,0,2,Waterfall,Logistique,493000.0
1,5,0.499,58,75,0,1,0,0,0,0,0,0,1,6.9,357,25,8.4,0,0.0,1,0,Kanban,Industrie,452000.0
1,11,0.572,28,38,10,1,1,1,0,1,0,1,2,2.6,161,11,1.8,62,0.0,0,3,Kanban,Finance,584000.0
3,14,0.937,42,55,18,1,1,1,0,0,0,0,3,3.8,129,9,3.4,46,0.0,0,3,Waterfall,Industrie,406000.0
2,13,0.606,79,97,0,2,0,1,0,0,0,0,3,4.5,48,3,7.6,0,0.0,1,0,Scrum,IT,187000.0
2,15,0.354,49,87,0,0,0,0,0,0,0,0,1,10.0,133,9,9.0,0,0.0,1,0,Scrum,Education,192000.0
3,5,0.594,46,71,18,0,0,0,0,0,0,0,2,5.8,137,9,7.8,0,0.0,1,0,Waterfall,Industrie,295000.0
1,8,0.601,26,56,4,1,1,0,0,0,1,0,0,10.0,235,16,5.1,37,0.0,0,2,Kanban,E-commerce,383000.0
0,18,0.395,45,43,10,0,0,0,1,0,0,1,3,2.2,372,26,5.5,0,0.0,0,2,Agile,Santé,49000.0
3,12,0.532,14,49,7,1,0,0,0,0,1,0,2,5.6,134,9,5.8,0,0.0,0,2,Waterfall,Logistique,394000.0
2,20,0.511,67,97,0,1,0,0,0,0,1,1,2,4.3,233,16,8.1,0,0.0,1,0,Scrum,Finance,26000.0
3,7,0.436,52,71,1,3,1,0,0,0,1,0,2,4.8,129,9,5.9,0,0.0,0,2,Waterfall,Logistique,248000.0
2,2,0.615,65,76,4,0,1,0,0,0,0,0,2,5.5,286,20,7.1,0,0.0,1,1,Scrum,Santé,97000.0
1,23,0.272,25,47,22,0,0,0,0,0,0,1,2,0.0,237,16,5.6,0,0.0,0,2,Kanban,Logistique,197000.0
3,15,0.399,5,30,20,1,1,0,0,1,0,0,3,8.7,123,8,3.0,60,0.0,0,3,Waterfall,IT,327000.0
3,22,0.254,58,54,8,2,0,1,0,0,0,0,1,8.1,398,28,6.5,0,0.0,1,1,Waterfall,Finance,240000.0
0,16,0.619,75,76,11,0,0,0,0,0,1,1,2,1.3,183,13,7.1,0,0.0,1,1,Agile,Telecom,519000.0
3,2,0.729,62,70,4,3,0,0,0,1,1,0,1,5.9,377,26,6.0,0,0.0,1,1,Waterfall,Logistique,46000.0
2,2,0.563,66,72,14,2,1,0,0,0,0,0,2,6.8,96,6,7.3,0,0.0,1,1,Scrum,IT,536000.0
3,6,0.586,44,60,12,3,0,0,0,0,0,1,2,2.9,115,8,5.5,0,0.0,0,2,Waterfall,Finance,272000.0
3,8,0.441,22,48,11,2,0,0,0,1,0,0,2,8.8,113,8,6.0,0,0.0,1,1,Waterfall,Telecom,271000.0
2,9,0.665,52,107,9,0,0,0,0,0,0,0,3,6.3,107,7,8.5,0,0.0,1,0,Scrum,Telecom,110000.0
2,18,0.551,95,97,11,0,0,0,0,1,0,0,3,7.6,320,22,9.4,0,0.0,1,0,Scrum,IT,317000.0
1,11,0.553,66,99,1,1,1,0,0,0,0,0,4,9.9,171,12,8.9,0,0.0,1,0,Kanban,E-commerce,299000.0
2,24,0.871,56,70,10,0,1,0,0,1,0,0,1,7.6,348,24,4.7,43,0.0,0,2,Scrum,Logistique,288000.0
2,23,0.575,73,76,11,0,0,0,0,0,0,0,2,7.7,129,9,9.6,0,0.0,1,0,Scrum,Santé,221000.0
3,24,0.278,45,39,18,1,0,1,0,0,0,0,1,10.0,293,20,5.4,36,0.0,0,2,Waterfall,Industrie,124000.0
2,4,0.488,67,86,10,0,0,0,0,0,0,0,3,8.3,352,25,10.0,0,0.0,1,0,Scrum,Finance,589000.0
0,16,0.76,94,100,0,1,1,0,0,1,1,1,2,4.2,298,21,5.4,36,0.0,0,2,Agile,Industrie,181000.0
0,18,0.75,41,87,0,0,0,0,1,0,0,0,2,7.9,124,8,7.4,0,0.0,1,1,Agile,Finance,251000.0
2,12,1.0,80,99,0,0,1,0,0,1,0,0,4,10.0,189,13,6.9,0,0.0,1,1,Scrum,Logistique,321000.0
2,9,0.497,38,67,13,3,0,0,0,0,1,0,1,5.6,61,4,5.2,33,0.0,0,2,Scrum,Telecom,494000.0
1,4,0.479,77,84,1,0,0,0,0,1,0,0,2,8.6,324,23,9.1,0,0.0,1,0,Kanban,Santé,513000.0
3,17,1.021,50,61,10,2,1,0,1,1,0,0,4,9.2,55,3,2.3,53,2.1,0,3,Waterfall,Logistique,294000.0
0,12,0.43,58,90,4,1,0,0,1,0,0,0,1,7.6,273,19,7.9,0,0.0,1,0,Agile,E-commerce,107000.0
3,4,0.509,69,80,8,2,0,0,0,0,1,0,4,5.8,163,11,8.5,0,0.0,1,0,Waterfall,E-commerce,31000.0
3,6,0.456,38,36,9,1,1,0,0,0,1,0,3,6.0,61,4,4.7,32,0.0,0,2,Waterfall,Telecom,141000.0
2,9,0.632,62,73,25,0,0,1,0,0,0,1,2,4.4,271,19,6.9,0,0.0,1,1,Scrum,Logistique,253000.0
2,4,0.501,59,56,11,0,0,1,0,0,0,0,2,7.4,125,8,7.2,0,0.0,1,1,Scrum,Santé,54000.0
1,16,0.881,25,45,8,0,1,0,0,1,0,0,3,5.8,208,14,4.3,43,0.0,0,3,Kanban,IT,335000.0
2,12,0.664,81,99,15,3,0,1,0,1,0,1,2,2.5,83,5,6.2,0,0.0,1,1,Scrum,Logistique,285000.0
1,18,0.464,66,74,7,0,0,0,0,0,0,0,0,6.6,121,8,8.4,0,0.0,1,0,Kanban,Telecom,455000.0
1,10,0.651,37,26,33,2,0,0,0,0,0,0,3,8.1,363,25,5.1,34,0.0,0,2,Kanban,Finance,194000.0
2,24,0.73,41,60,3,3,1,0,0,0,1,0,3,6.5,327,23,4.8,36,0.0,0,2,Scrum,Logistique,510000.0
2,19,0.466,48,71,6,1,0,0,0,1,0,0,0,8.8,181,12,6.5,0,0.0,1,1,Scrum,Education,257000.0
2,16,0.567,60,54,0,3,1,1,0,0,0,1,4,4.0,201,14,5.0,36,0.0,0,2,Scrum,E-commerce,247000.0
1,12,0.482,28,24,40,2,0,0,0,1,0,0,1,7.8,42,3,3.2,47,0.0,0,3,Kanban,Finance,287000.0
0,24,0.551,56,62,0,7,0,1,0,0,1,0,2,5.3,323,23,5.6,0,0.0,0,2,Agile,Finance,413000.0
2,23,0.411,80,85,18,2,0,0,0,0,0,0,1,8.4,352,25,8.8,0,0.0,1,0,Scrum,Logistique,584000.0
2,19,0.623,100,131,0,0,0,0,0,1,0,0,2,7.6,265,18,9.9,0,0.0,1,0,Scrum,Education,319000.0
0,8,0.622,55,81,16,1,0,1,0,0,0,1,3,4.0,63,4,5.9,0,0.0,0,2,Agile,Industrie,439000.0
0,5,0.368,96,105,0,5,0,0,0,0,0,0,3,6.3,227,16,9.7,0,0.0,1,0,Agile,Santé,577000.0
1,24,0.485,31,67,11,4,1,0,0,0,1,1,2,3.6,361,25,3.5,52,0.0,0,3,Kanban,Santé,523000.0
2,13,0.506,60,73,17,0,0,0,0,0,0,0,4,6.3,353,25,9.0,0,0.0,1,0,Scrum,E-commerce,312000.0
1,15,0.518,42,42,0,5,0,1,0,1,0,0,4,5.6,93,6,4.6,45,0.0,0,2,Kanban,Logistique,504000.0
2,24,0.749,49,88,14,2,1,0,0,0,0,0,2,5.7,318,22,5.4,28,0.0,0,2,Scrum,Finance,319000.0
2,13,0.78,64,74,11,0,1,0,0,1,0,0,3,6.2,138,9,5.5,0,0.0,0,2,Scrum,IT,263000.0
2,21,0.603,60,74,0,3,0,1,1,0,0,0,2,7.2,218,15,5.9,0,0.0,0,2,Scrum,Telecom,573000.0
2,21,0.464,59,63,7,0,0,0,0,1,0,0,2,9.3,394,28,8.0,0,0.0,1,0,Scrum,IT,136000.0
2,4,0.672,92,75,5,0,0,0,0,1,0,0,2,7.3,263,18,8.9,0,0.0,1,0,Scrum,Industrie,201000.0
1,16,0.66,54,60,2,1,0,0,0,0,1,0,3,7.4,282,20,8.1,0,0.0,1,0,Kanban,Telecom,56000.0
0,24,0.379,82,87,0,1,0,0,0,0,0,0,4,3.6,273,19,10.0,0,0.0,1,0,Agile,Telecom,492000.0
3,17,0.5,40,76,0,0,0,0,0,0,0,1,2,3.3,113,8,8.3,0,0.0,1,0,Waterfall,Finance,579000.0
0,12,0.427,58,56,11,2,1,0,0,0,0,0,4,7.9,190,13,6.5,0,0.0,1,1,Agile,E-commerce,91000.0
1,17,0.413,60,56,20,1,0,0,0,0,0,0,2,3.6,301,21,8.3,0,0.0,1,0,Kanban,Telecom,574000.0
2,17,0.622,55,105,9,2,1,1,1,0,0,0,3,7.2,128,9,5.2,31,0.0,0,2,Scrum,IT,322000.0
1,7,0.473,65,52,14,0,0,0,0,1,0,0,2,6.8,335,23,7.2,0,0.0,1,1,Kanban,Santé,478000.0
3,14,0.796,46,66,4,0,1,0,0,0,0,1,0,3.5,252,18,4.7,45,0.0,0,2,Waterfall,Logistique,567000.0
2,7,0.367,58,76,19,0,0,0,0,0,0,0,3,7.5,331,23,8.8,0,0.0,1,0,Scrum,Education,209000.0
1,18,0.435,93,73,20,2,0,0,0,0,0,0,3,6.6,280,20,9.4,0,0.0,1,0,Kanban,IT,480000.0
2,10,0.664,38,87,8,0,1,0,0,1,0,0,4,8.5,89,6,5.3,38,0.0,0,2,Scrum,E-commerce,359000.0
0,8,0.254,60,64,8,0,0,0,0,0,0,0,1,9.5,109,7,8.7,0,0.0,1,0,Agile,Finance,541000.0
2,7,0.796,63,84,11,3,1,1,1,0,0,0,2,4.0,283,20,4.0,42,0.0,0,3,Scrum,Santé,523000.0
0,22,0.707,38,77,0,0,0,0,1,0,0,0,2,4.9,310,22,8.1,0,0.0,1,0,Agile,Telecom,454000.0
2,6,0.645,38,52,1,0,0,0,0,0,0,0,2,10.0,165,11,7.8,0,0.0,1,0,Scrum,IT,146000.0
2,6,0.256,59,71,4,1,0,1,0,0,0,0,3,9.4,386,27,8.3,0,0.0,1,0,Scrum,Education,60000.0
0,6,0.702,72,56,13,1,1,1,1,0,1,0,4,7.3,35,2,3.9,44,0.0,0,3,Agile,Logistique,320000.0
0,3,0.512,40,70,13,0,1,0,0,1,0,0,2,8.3,361,25,5.7,0,0.0,0,2,Agile,Telecom,239000.0
2,22,0.616,31,53,16,0,0,0,0,0,0,1,2,0.0,179,12,6.3,0,0.0,1,1,Scrum,Telecom,211000.0
3,18,0.51,48,65,17,1,0,0,1,1,0,0,2,4.7,340,24,5.7,0,0.0,0,2,Waterfall,Industrie,363000.0
3,20,0.794,29,47,15,0,0,0,0,1,0,0,2,6.8,41,2,5.0,44,0.0,0,2,Waterfall,Telecom,585000.0
1,15,0.316,10,31,12,0,0,0,0,0,0,0,3,8.5,300,21,6.8,0,0.0,1,1,Kanban,Finance,146000.0
2,22,0.253,44,97,0,1,0,0,0,0,0,0,1,8.9,263,18,9.4,0,0.0,1,0,Scrum,Telecom,120000.0
3,7,0.645,18,34,0,1,1,0,0,0,1,0,2,5.6,102,7,5.4,33,0.0,0,2,Waterfall,E-commerce,314000.0
1,12,0.388,50,74,16,4,0,1,0,0,0,1,2,4.3,323,23,4.6,44,0.0,0,2,Kanban,IT,456000.0
1,24,0.428,18,27,12,2,0,1,0,1,0,0,3,5.0,278,19,3.4,50,0.0,0,3,Kanban,E-commerce,175000.0
2,7,0.556,45,74,6,0,0,0,1,0,0,0,3,9.5,83,5,7.8,0,0.0,1,0,Scrum,Industrie,21000.0
2,10,0.392,46,95,0,1,0,1,0,1,0,0,0,5.7,325,23,5.8,0,0.0,0,2,Scrum,Finance,460000.0
3,24,0.695,5,40,4,1,1,0,0,1,0,0,3,6.4,201,14,3.4,49,0.0,0,3,Waterfall,Logistique,550000.0
1,3,0.682,5,14,0,2,0,0,0,1,0,0,3,8.9,127,9,4.8,44,0.0,0,2,Kanban,Santé,98000.0
0,5,0.624,34,47,0,4,0,1,0,1,0,0,4,6.7,246,17,4.7,39,0.0,0,2,Agile,Finance,450000.0
3,15,0.445,55,59,11,0,0,0,0,0,0,0,3,6.8,356,25,7.9,0,0.0,1,0,Waterfall,Logistique,346000.0
2,23,0.504,82,96,0,2,0,0,0,0,0,0,2,9.2,250,17,10.0,0,0.0,1,0,Scrum,Finance,506000.0
3,16,0.645,8,34,6,3,0,0,1,0,1,1,1,6.5,148,10,3.5,53,0.0,0,3,Waterfall,IT,159000.0
1,11,0.701,28,55,2,0,1,0,0,0,0,0,1,9.9,92,6,5.6,0,0.0,0,2,Kanban,Industrie,424000.0
0,23,0.451,84,102,12,3,0,0,0,1,0,1,4,3.9,366,26,7.2,0,0.0,1,1,Agile,Telecom,431000.0
3,21,0.48,5,46,9,6,0,1,0,0,1,0,4,7.4,52,3,2.7,60,0.0,0,3,Waterfall,IT,93000.0
1,20,0.349,91,79,1,4,0,0,0,0,1,0,1,3.9,110,7,7.8,0,0.0,1,0,Kanban,Education,368000.0
1,10,0.294,5,48,8,2,0,1,0,0,0,1,2,2.9,149,10,3.1,53,0.0,0,3,Kanban,Santé,189000.0
3,4,0.773,35,63,11,2,1,0,1,0,0,1,2,5.9,171,12,3.6,47,0.0,0,3,Waterfall,Santé,376000.0
3,24,0.344,37,38,34,1,0,0,0,0,0,0,2,3.5,270,19,6.2,0,0.0,1,1,Waterfall,Industrie,19000.0
1,7,0.582,42,66,27,4,0,1,0,0,0,0,2,7.7,393,28,4.4,39,0.0,0,3,Kanban,Finance,307000.0
2,21,0.254,28,54,18,0,0,0,0,0,1,0,3,4.3,165,11,6.3,0,0.0,1,1,Scrum,Industrie,167000.0
0,6,0.776,48,58,5,3,1,1,1,0,0,0,0,8.5,76,5,3.1,46,0.0,0,3,Agile,IT,26000.0
1,8,0.43,22,56,17,2,0,1,0,0,0,0,2,4.1,302,21,4.6,44,0.0,0,2,Kanban,Santé,151000.0
2,12,0.681,94,98,0,1,1,0,0,0,1,0,1,7.0,68,4,7.7,0,0.0,1,0,Scrum,E-commerce,189000.0
2,8,0.654,62,85,0,0,0,0,0,1,0,1,4,1.2,176,12,7.8,0,0.0,1,0,Scrum,E-commerce,22000.0
0,22,0.557,100,103,14,0,0,0,0,0,0,0,3,5.3,222,15,10.0,0,0.0,1,0,Agile,Logistique,318000.0
1,8,0.516,45,75,15,2,0,0,1,0,1,0,2,7.6,345,24,6.5,0,0.0,1,1,Kanban,Industrie,84000.0
2,19,0.452,69,107,9,2,0,0,0,0,0,0,2,5.0,274,19,8.7,0,0.0,1,0,Scrum,IT,365000.0
1,7,0.399,73,83,15,3,0,0,0,0,0,0,2,4.9,342,24,8.3,0,0.0,1,0,Kanban,Logistique,454000.0
1,21,0.488,85,76,2,1,0,0,0,1,0,0,2,7.0,369,26,8.5,0,0.0,1,0,Kanban,Finance,179000.0
3,19,0.497,66,84,7,3,0,1,1,1,0,0,3,10.0,399,28,5.7,0,0.0,0,2,Waterfall,Education,406000.0
1,10,0.446,43,69,11,1,0,0,0,1,0,0,2,10.0,106,7,7.3,0,0.0,1,1,Kanban,E-commerce,582000.0
2,7,0.47,69,68,5,0,1,0,0,0,0,1,2,3.4,251,17,6.4,0,0.0,1,1,Scrum,Finance,413000.0
3,7,0.579,19,28,7,2,1,0,1,0,0,0,3,6.8,218,15,3.6,45,0.0,0,3,Waterfall,Santé,213000.0
2,24,0.793,66,72,13,0,1,0,0,0,0,1,2,2.2,215,15,5.9,0,0.0,0,2,Scrum,Telecom,183000.0
1,16,0.656,45,41,15,2,1,0,0,1,1,0,2,5.6,44,3,2.4,62,0.0,0,3,Kanban,E-commerce,520000.0
1,24,0.704,30,46,12,3,0,0,1,0,0,0,1,4.7,392,28,4.9,38,0.0,0,2,Kanban,Education,479000.0
3,21,0.589,60,63,18,0,0,0,0,1,0,0,0,8.4,287,20,6.8,0,0.0,1,1,Waterfall,IT,463000.0
2,5,0.295,46,62,0,0,0,0,0,0,0,0,1,7.7,113,8,8.7,0,0.0,1,0,Scrum,Santé,581000.0
2,24,0.53,77,76,0,0,0,0,0,1,0,0,1,9.0,221,15,8.7,0,0.0,1,0,Scrum,E-commerce,19000.0
3,21,0.618,33,37,19,0,0,0,0,1,1,0,4,9.2,218,15,4.7,41,0.0,0,2,Waterfall,Telecom,297000.0
3,21,0.581,37,57,5,4,0,0,0,0,0,1,2,0.8,155,11,5.2,37,0.0,0,2,Waterfall,Santé,156000.0
2,11,0.389,74,91,7,1,0,1,0,0,0,0,2,5.9,213,15,6.8,0,0.0,1,1,Scrum,Education,380000.0
1,6,0.681,54,57,7,1,0,0,1,1,0,0,2,8.7,276,19,5.9,0,0.0,0,2,Kanban,Industrie,32000.0
2,24,0.344,59,72,14,2,0,0,0,0,0,1,1,1.3,226,16,6.0,0,0.0,1,1,Scrum,Telecom,584000.0
3,21,0.449,63,61,4,5,0,1,0,0,0,0,1,8.1,175,12,6.1,0,0.0,1,1,Waterfall,Education,557000.0
3,11,0.827,25,43,15,0,1,0,0,1,0,1,2,6.1,283,20,1.8,60,0.0,0,3,Waterfall,Finance,188000.0
2,21,0.392,43,78,6,1,0,0,0,0,0,1,0,4.1,151,10,6.1,0,0.0,1,1,Scrum,Finance,412000.0
2,4,0.454,67,78,15,2,0,0,0,0,0,0,3,6.7,369,26,8.4,0,0.0,1,0,Scrum,IT,303000.0
1,23,0.526,60,51,0,2,0,0,0,0,0,0,2,9.6,294,21,8.9,0,0.0,1,0,Kanban,E-commerce,542000.0
0,3,0.674,42,46,1,4,1,1,0,0,0,0,2,5.5,248,17,4.7,41,0.0,0,2,Agile,IT,85000.0
2,14,0.62,30,47,18,0,0,0,1,1,0,1,3,1.0,68,4,4.2,44,0.0,0,3,Scrum,Finance,356000.0
2,24,1.052,65,87,3,0,1,0,1,1,0,0,2,5.6,220,15,3.5,47,5.2,0,3,Scrum,Finance,528000.0
1,5,0.778,29,57,2,1,0,0,0,1,0,1,3,2.3,279,19,4.8,34,0.0,0,2,Kanban,Santé,157000.0
3,4,0.619,46,61,9,2,0,0,0,0,1,0,3,4.9,307,21,6.8,0,0.0,1,1,Waterfall,E-commerce,396000.0
2,7,0.563,52,56,25,1,0,1,0,1,0,1,1,3.3,148,10,2.6,57,0.0,0,3,Scrum,IT,401000.0
2,14,0.558,41,75,10,4,0,1,0,0,0,0,3,9.3,326,23,6.2,0,0.0,1,1,Scrum,E-commerce,397000.0
0,7,0.439,63,70,0,0,0,0,0,0,0,0,2,7.9,383,27,9.7,0,0.0,1,0,Agile,IT,372000.0
0,4,0.596,45,81,0,0,0,0,0,0,0,1,2,3.8,148,10,8.9,0,0.0,1,0,Agile,IT,267000.0
3,3,0.686,36,61,5,3,0,1,1,0,0,1,2,4.2,38,2,3.4,40,0.0,0,3,Waterfall,Telecom,200000.0
1,9,0.576,32,67,24,0,0,0,0,1,0,0,2,8.2,36,2,6.5,0,0.0,1,1,Kanban,Telecom,545000.0
2,21,0.617,57,74,12,1,1,0,0,0,0,1,2,4.5,281,20,5.7,0,0.0,0,2,Scrum,Industrie,140000.0
2,3,0.398,54,70,0,1,0,0,0,0,0,0,2,8.5,182,13,8.7,0,0.0,1,0,Scrum,Logistique,237000.0
1,15,0.436,51,47,15,1,0,0,0,0,0,0,3,7.1,31,2,7.4,0,0.0,1,1,Kanban,Education,266000.0
2,18,0.787,76,99,0,1,1,0,0,0,0,0,2,3.7,203,14,7.5,0,0.0,1,0,Scrum,Industrie,529000.0
2,11,0.588,33,69,2,0,0,0,1,1,0,0,4,6.6,218,15,6.0,0,0.0,1,1,Scrum,Finance,583000.0
2,7,0.253,56,98,0,0,0,0,0,0,0,0,3,8.2,313,22,10.0,0,0.0,1,0,Scrum,Finance,68000.0
3,18,0.446,62,63,11,2,0,0,1,0,0,0,3,10.0,209,14,8.0,0,0.0,1,0,Waterfall,Industrie,416000.0
2,17,0.648,68,81,16,2,0,0,0,1,1,0,3,7.0,372,26,6.9,0,0.0,1,1,Scrum,IT,490000.0
2,19,0.709,61,62,16,5,0,1,0,1,0,0,3,8.7,70,5,4.0,39,0.0,0,3,Scrum,Logistique,28000.0
1,19,0.714,37,63,26,3,0,1,1,0,0,0,3,6.3,172,12,3.7,52,0.0,0,3,Kanban,Finance,253000.0
2,23,0.289,33,57,24,0,0,0,0,0,0,1,2,4.5,71,5,5.6,0,0.0,0,2,Scrum,Finance,138000.0
1,2,0.458,19,55,1,0,1,0,0,0,0,1,2,5.6,200,14,4.3,47,0.0,0,3,Kanban,Santé,451000.0
0,21,0.413,61,56,15,3,0,0,0,1,1,0,3,7.3,350,25,5.8,0,0.0,0,2,Agile,Telecom,141000.0
0,17,1.054,70,84,11,2,1,0,0,1,1,0,2,6.2,131,9,3.2,53,5.4,0,3,Agile,Telecom,18000.0
1,17,0.475,46,56,3,0,0,0,1,0,0,1,2,3.3,68,4,6.7,0,0.0,1,1,Kanban,Industrie,387000.0
0,18,0.522,41,71,2,0,0,0,0,0,0,1,3,1.0,188,13,8.0,0,0.0,1,0,Agile,Industrie,333000.0
2,12,0.268,34,64,17,3,0,0,0,0,0,0,3,7.4,313,22,7.3,0,0.0,1,1,Scrum,IT,79000.0
1,24,0.447,55,67,18,1,1,0,0,0,0,0,3,6.2,306,21,6.5,0,0.0,1,1,Kanban,Education,344000.0
3,19,0.412,11,36,2,0,0,0,0,0,1,0,2,4.7,317,22,6.1,0,0.0,1,1,Waterfall,Finance,438000.0
2,18,0.781,66,92,6,2,0,0,0,1,0,0,2,8.5,81,5,8.0,0,0.0,1,0,Scrum,IT,73000.0
3,11,0.897,40,40,9,2,1,0,0,0,1,0,1,6.1,135,9,3.0,50,0.0,0,3,Waterfall,Santé,69000.0
1,14,0.46,100,100,0,0,1,0,1,0,1,0,2,8.9,377,26,6.8,0,0.0,1,1,Kanban,Finance,260000.0
0,22,0.768,58,78,0,1,1,0,1,0,0,0,4,6.4,230,16,6.6,0,0.0,1,1,Agile,Education,25000.0
0,20,0.603,81,87,8,0,0,0,0,0,0,1,4,6.1,108,7,9.4,0,0.0,1,0,Agile,Finance,65000.0
0,12,0.371,78,95,2,0,0,0,0,0,0,0,2,4.9,340,24,10.0,0,0.0,1,0,Agile,E-commerce,424000.0
2,11,0.798,100,97,10,1,1,0,1,1,0,0,3,10.0,214,15,7.2,0,0.0,1,1,Scrum,IT,170000.0
1,8,0.716,67,82,9,0,1,0,1,0,0,0,3,7.1,270,19,6.3,0,0.0,1,1,Kanban,Finance,44000.0
1,14,0.974,27,22,18,5,1,1,0,0,1,0,2,6.7,247,17,1.0,71,0.0,0,3,Kanban,IT,154000.0
2,17,0.471,54,84,0,0,0,0,0,0,0,1,3,5.2,170,12,9.0,0,0.0,1,0,Scrum,Telecom,185000.0
2,9,0.846,85,87,10,2,1,0,1,0,1,0,1,4.3,91,6,5.6,0,0.0,0,2,Scrum,Logistique,160000.0
3,15,0.703,38,39,4,0,1,0,0,0,0,0,4,8.6,263,18,7.1,0,0.0,1,1,Waterfall,Industrie,196000.0
2,20,0.795,65,72,14,1,1,0,0,0,0,0,2,10.0,343,24,6.1,0,0.0,1,1,Scrum,E-commerce,316000.0
2,21,0.656,75,88,0,3,0,0,0,0,0,0,4,10.0,62,4,10.0,0,0.0,1,0,Scrum,Education,389000.0
3,15,0.839,44,62,10,4,1,1,0,1,0,0,2,7.3,236,16,1.3,69,0.0,0,3,Waterfall,Industrie,39000.0
2,5,0.361,67,84,0,0,0,0,0,0,0,0,4,4.4,57,4,9.4,0,0.0,1,0,Scrum,Industrie,285000.0
3,5,0.253,27,72,7,2,0,1,0,0,0,0,2,10.0,53,3,6.4,0,0.0,1,1,Waterfall,Industrie,263000.0
0,14,0.633,36,65,6,1,0,0,1,0,0,0,2,10.0,58,4,7.8,0,0.0,1,0,Agile,Education,425000.0
1,17,0.407,22,28,6,0,0,0,0,1,0,0,2,7.2,130,9,5.7,0,0.0,0,2,Kanban,Finance,445000.0
2,12,0.69,55,65,3,0,1,0,0,0,1,1,0,4.9,159,11,5.1,39,0.0,0,2,Scrum,Telecom,274000.0
2,9,0.338,72,86,0,0,0,0,0,0,0,0,3,5.1,95,6,10.0,0,0.0,1,0,Scrum,Education,108000.0
2,8,0.309,30,44,27,0,0,0,0,0,0,1,2,2.9,100,7,5.8,0,0.0,0,2,Scrum,Finance,198000.0
3,9,0.454,64,52,20,2,0,0,0,1,0,1,2,1.4,378,27,5.3,34,0.0,0,2,Waterfall,Industrie,138000.0
1,3,0.538,78,85,16,1,0,0,0,0,0,0,0,6.7,152,10,8.8,0,0.0,1,0,Kanban,Finance,422000.0
1,11,0.493,57,91,14,0,0,0,0,0,0,0,1,6.2,356,25,8.4,0,0.0,1,0,Kanban,IT,348000.0
3,22,0.375,42,44,22,0,0,0,0,1,0,0,1,8.6,124,8,5.4,34,0.0,0,2,Waterfall,IT,263000.0
2,11,0.772,37,66,0,5,0,0,1,1,1,0,2,7.0,324,23,3.4,53,0.0,0,3,Scrum,Telecom,441000.0
2,17,0.447,57,95,0,3,1,0,0,1,1,0,1,10.0,318,22,5.5,0,0.0,0,2,Scrum,Industrie,559000.0
3,6,0.639,40,51,13,0,0,0,0,1,0,0,3,4.2,118,8,6.1,0,0.0,1,1,Waterfall,Industrie,592000.0
2,20,0.559,58,88,7,0,0,0,1,1,0,0,1,5.9,251,17,7.2,0,0.0,1,1,Scrum,Education,237000.0
3,3,0.622,38,38,0,0,0,0,1,0,0,0,3,5.0,338,24,6.9,0,0.0,1,1,Waterfall,Logistique,432000.0
1,11,0.403,63,79,16,2,0,0,0,0,1,0,1,6.2,223,15,7.6,0,0.0,1,0,Kanban,Industrie,567000.0
1,12,0.707,59,64,8,1,1,0,0,0,0,1,2,1.0,360,25,6.0,0,0.0,1,1,Kanban,Santé,554000.0
1,15,0.492,5,39,10,0,0,0,1,0,0,0,2,9.6,34,2,6.2,0,0.0,1,1,Kanban,Industrie,460000.0
2,5,0.656,46,47,12,2,0,0,0,1,1,1,2,1.7,193,13,4.5,38,0.0,0,2,Scrum,Finance,496000.0
3,19,0.598,16,33,16,5,0,1,0,1,0,1,2,3.9,241,17,1.8,61,0.0,0,3,Waterfall,IT,309000.0
1,3,0.544,65,77,16,1,1,0,1,0,0,0,2,6.7,105,7,6.0,0,0.0,1,1,Kanban,E-commerce,567000.0
3,18,0.583,37,33,26,0,1,0,0,0,0,0,2,6.0,134,9,4.4,43,0.0,0,3,Waterfall,Industrie,175000.0
1,17,0.62,54,90,3,0,0,0,0,1,1,1,0,0.0,359,25,6.1,0,0.0,1,1,Kanban,E-commerce,337000.0
1,8,0.461,66,98,1,0,0,0,0,0,0,1,2,1.0,322,23,9.0,0,0.0,1,0,Kanban,Industrie,156000.0
2,12,0.499,58,79,0,2,0,0,1,0,0,0,3,7.4,115,8,8.2,0,0.0,1,0,Scrum,E-commerce,592000.0
2,17,0.266,56,72,7,0,0,0,0,0,0,0,3,6.1,103,7,8.9,0,0.0,1,0,Scrum,Santé,391000.0
2,24,0.67,43,64,24,2,0,0,1,1,0,0,3,6.2,329,23,4.8,39,0.0,0,2,Scrum,E-commerce,283000.0
